"","ID","account_open_date","age","location","occupation","income_level","fico_score","delinquency_status","charge_off_status","number_of_credit_applications","debt_to_income_ratio","payment_methods_high_risk","max_balance","avg_balance_last_12months","number_of_delinquent_accounts","number_of_defaulted_accounts","earliest_credit_account","recent_trade_activity","new_accounts_opened_last_12months","multiple_applications_short_time_period","unusual_submission_pattern","applications_submitted_during_odd_hours","watchlist_blacklist_flag","public_records_flag","number_of_delinquent_accounts_imp"
"2568",2568,44168,36,"San Francisco","Other",6169,686,18,FALSE,1,0.869618896,FALSE,71060.09975,55487.02185,0,0,42859,45265,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"2569",2569,44264,48,"Miami","Banker",3621,663,0,FALSE,1,0.915811148,FALSE,34510.90037,28295.22361,0,0,44090,45308,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2570",2570,45214,33,"Miami","Other",8174,722,0,FALSE,1,2.122159052,TRUE,52189.48139,42658.68565,0,0,44866,45231,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"2571",2571,44725,31,"San Francisco","Other",5575,551,0,FALSE,1,0.770957772,FALSE,94750.33792,59499.41938,1,1,45450,45326,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2572",2572,44125,70,"Dallas","Engineer",88991,523,2,FALSE,1,1.136164971,FALSE,49677.13375,39797.1371,1,1,44529,45491,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2573",2573,44897,65,"Boston","Artist",26319,777,0,FALSE,1,0.9392208,FALSE,31320.82141,30686.58873,0,0,43232,45328,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2574",2574,44084,22,"Boston","Lawyer",43892,704,0,FALSE,1,1.783321892,FALSE,92228.70389,60934.29019,0,0,44856,45255,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2575",2575,44437,58,"Los Angeles","Banker",9015,576,0,FALSE,1,1.641280934,FALSE,103937.418,57986.27574,2,1,43577,45313,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2576",2576,44159,43,"Boston","Other",4730,664,3,FALSE,1,1.33341311,FALSE,14990.79926,11566.4987,0,0,43833,45282,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2577",2577,45022,45,"San Francisco","Artist",17580,651,0,FALSE,1,1.214698937,TRUE,16477.41856,14582.54202,0,0,42607,45328,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2578",2578,43905,19,"Houston","Banker",5970,695,0,FALSE,1,1.120211009,FALSE,32287.48821,19119.76378,0,0,43956,45428,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2579",2579,45244,67,"San Francisco","Doctor",96523,608,94,TRUE,3,1.136075074,TRUE,8211.815482,2414.319104,4,1,45046,45283,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2580",2580,44672,23,"San Francisco","Other",5706,711,0,TRUE,1,0.866222986,FALSE,92506.86726,59279.32248,0,0,45587,45516,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2581",2581,43944,26,"Atlanta","Other",7977,428,99,TRUE,10,1.721116654,TRUE,10746.09741,3676.69624,4,2,42057,45555,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2582",2582,43955,50,"New York","Lawyer",68963,414,109,TRUE,6,1.349923958,FALSE,22250.84789,9634.618755,4,2,44378,45577,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2583",2583,45318,58,"Boston","Artist",7155,793,0,FALSE,1,1.807278478,FALSE,59410.42966,32043.8385982658,0,0,45175,45549,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2584",2584,44498,42,"Houston","Teacher",33473,633,2,FALSE,1,1.220225381,FALSE,10406.3673,7657.089478,0,0,43029,45240,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2585",2585,44418,65,"Chicago","Consultant",8624,696,0,FALSE,1,0.767426915,FALSE,39512.68272,33560.48685,0,0,43197,45512,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2586",2586,43926,30,"New York","Banker",5617,790,0,FALSE,1,0.9112106,FALSE,56661.50788,40988.67711,0,0,43122,45409,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"2587",2587,43873,26,"Miami","Teacher",31239,711,0,FALSE,1,1.334485136,TRUE,40902.32657,28651.826,0,0,44905,45562,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2588",2588,45210,70,"Dallas","Accountant",19123,363,91,TRUE,2,2.523876576,TRUE,43755.18497,16757.71705,4,1,44118,45520,4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"2589",2589,44392,30,"Seattle","Accountant",25079,800,0,FALSE,1,1.45701655,FALSE,64940.81529,50238.3184,0,0,45578,45584,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2590",2590,44445,48,"Seattle","Engineer",9438,699,0,FALSE,1,1.320578583,FALSE,80688.57514,75526.23222,0,0,41975,45279,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2591",2591,45163,58,"Atlanta","Banker",9726,676,0,FALSE,1,1.408336075,FALSE,71701.70843,62348.38277,0,0,45188,45274,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"2592",2592,44587,28,"Chicago","Engineer",84158,700,0,FALSE,1,0.646797375,FALSE,77811.8687,68123.45843,0,0,41971,45584,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2593",2593,43854,21,"Chicago","Consultant",16238,347,91,TRUE,6,2.123420321,TRUE,19945.2856,4935.720181,3,2,43487,45571,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"2594",2594,44907,51,"Houston","Consultant",13298,698,16,FALSE,1,1.952229051,TRUE,28316.59711,22113.94741,0,0,43367,45375,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2595",2595,45522,55,"San Francisco","Accountant",41220,782,0,FALSE,1,1.571952277,FALSE,105815.0695,68007.78081,0,0,42769,45319,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2596",2596,44008,63,"Houston","Teacher",23719,700,0,FALSE,1,1.92198987,FALSE,67691.14622,44707.13871,0,0,42659,45388,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2597",2597,45381,21,"Atlanta","Consultant",13771,442,0,FALSE,1,1.223360226,FALSE,98102.39371,66569.41534,3,1,42755,45588,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"2598",2598,44869,55,"Seattle","Other",9697,595,9,FALSE,1,1.151731287,FALSE,58461.4514,52294.38357,1,1,44273,45240,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2599",2599,44562,36,"New York","Software Developer",77854,630,0,FALSE,1,1.320075388,FALSE,94772.08174,78319.33263,0,0,42936,45328,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2600",2600,45218,23,"Chicago","Retail Worker",6290,703,0,FALSE,1,0.841872857,FALSE,87024.77691,65936.7607534894,0,0,44464,45385,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2601",2601,44630,51,"Dallas","Doctor",35151,527,96,TRUE,8,2.062526405,TRUE,52368.98023,18794.86172,3,2,43046,45306,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"2602",2602,45391,35,"Houston","Banker",2170,634,1,TRUE,1,1.256777767,FALSE,103505.3301,77329.33851,0,0,43907,45322,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2603",2603,45053,30,"Miami","Teacher",38707,629,0,FALSE,1,8.299278216,FALSE,93582.17441,81555.45284,0,0,44656,45436,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2604",2604,45218,58,"Boston","Accountant",47590,670,0,FALSE,1,1.18225481,FALSE,41310.39325,33334.48208,0,0,43503,45547,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"2605",2605,44695,40,"Boston","Banker",4230,546,117,TRUE,10,1.245106257,TRUE,32837.5169,12017.21842,4,1,45025,45446,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"2606",2606,45188,36,"Boston","Banker",4359,578,0,FALSE,1,1.361781324,FALSE,84018.11505,55594.4318,2,0,42125,45520,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2607",2607,44723,62,"Los Angeles","Accountant",26235,572.252118140502,0,FALSE,1,1.661801587,FALSE,38696.73548,30519.24918,0,0,42829,45336,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2608",2608,44699,28,"San Francisco","Accountant",37166,515,115,TRUE,1,1.572813207,TRUE,22476.15907,10534.28106,4,2,42856,45227,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2609",2609,45046,18,"Chicago","Banker",5558,689,80,FALSE,2,1.335317641,FALSE,15278.98498,9915.761168,0,1,42178,45571,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"2610",2610,44228,41,"Chicago","Engineer",60800,522,61,TRUE,1,2.409846101,FALSE,33740.25691,19879.9955,3,1,43631,45582,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"2611",2611,45431,71,"Dallas","Software Developer",25819,511,0,FALSE,1,1.800387259,TRUE,935307.3776,36192.99236,1,1,44449,45270,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2612",2612,43815,24,"Boston","Other",4653,629,0,FALSE,1,1.168962135,FALSE,88244.81664,59124.39327,0,0,42787,45446,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2613",2613,45397,42,"Chicago","Teacher",36936,724,0,FALSE,1,1.037187439,FALSE,38066.99282,30356.08534,0,0,44590,45448,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"2614",2614,44490,38,"Dallas","Consultant",13926,646,0,FALSE,1,1.810717662,TRUE,100699.4529,86677.95429,0,0,42393,45382,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2615",2615,44646,32,"New York","Other",2095,678,0,FALSE,1,1.145692064,FALSE,13017.66976,8255.003408,0,0,44536,45331,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2616",2616,44917,18,"Dallas","Lawyer",49241,719,4,FALSE,1,0.802891556,TRUE,100834.6607,61689.70418,0,0,45589,45278,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2617",2617,43859,29,"New York","Accountant",28447,788,0,FALSE,1,1.790172169,FALSE,102354.4289,76700.0782,0,0,43816,45480,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2618",2618,45556,24,"Los Angeles","Banker",6298,738,10,FALSE,1,1.128392029,FALSE,59357.54814,43946.71235,0,0,42472,45508,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2619",2619,44678,32,"New York","Software Developer",5452,840,0,FALSE,1,0.923134301,FALSE,67405.77159,45925.14105,0,0,44461,45329,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2620",2620,45171,38,"New York","Other",4437,448,95,TRUE,8,2.818009433,TRUE,4681.511429,1956.538992,3,2,44383,45559,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"2621",2621,44023,36,"Atlanta","Consultant",14540,673,0,FALSE,1,0.969768855,FALSE,90715.11249,63527.81359,0,0,44089,45551,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2622",2622,45414,46,"Chicago","Teacher",36096,497,0,FALSE,1,1.220217013,FALSE,74372.87248,67076.5374,3,2,42775,45399,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2623",2623,44536,42,"Houston","Banker",4229,522,0,FALSE,1,2.388209588,FALSE,88196.27184,78314.23076,2,0,45149,45574,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2624",2624,44522,50,"Los Angeles","Accountant",53836,449,109,TRUE,5,2.401164169,FALSE,8908.593206,3412.930844,4,1,42183,45306,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"2625",2625,44835,66,"Chicago","Artist",17437,448,103,FALSE,5,1.228438992,TRUE,36461.13398,16195.07474,3,2,42625,45531,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2626",2626,45122,49,"New York","Teacher",15406,758,0,FALSE,1,1.440699321,FALSE,13438.78703,10684.05189,0,0,45172,45292,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"2627",2627,45520,66,"Houston","Doctor",86225,633,1,FALSE,1,1.200378964,FALSE,68272.69585,50138.62074,0,0,43315,45234,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2628",2628,43959,52,"Dallas","Consultant",13457,480,117,TRUE,4,2.115467124,FALSE,31780.25956,11222.72599,4,1,44141,45294,4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"2629",2629,44718,61,"Boston","Artist",6571,400,90,TRUE,4,2.115075396,TRUE,30811.65368,13996.19058,4,1,44015,45530,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2630",2630,44943,55,"San Francisco","Retail Worker",16840,721,0,FALSE,1,0.947558302,FALSE,17627.79748,9666.873487,0,0,42570,45337,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"2631",2631,44094,43,"New York","Accountant",36177,693,0,FALSE,1,1.408548713,FALSE,49259.96336,39410.98104,0,0,42169,45548,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2632",2632,44205,28,"Seattle","Other",8061,693,0,FALSE,1,1.058949187,FALSE,14120.4419,12804.49322,0,0,44801,45322,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2633",2633,44469,52,"Seattle","Consultant",13862,454,101,TRUE,10,2.541295693,TRUE,34047.86072,13529.49673,4,2,43874,45503,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"2634",2634,45433,25,"Boston","Lawyer",69153,616,0,FALSE,1,1.05991063,FALSE,13860.93698,8829.70278,0,0,44184,45237,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2635",2635,43800,63,"Boston","Teacher",21689,481.394884368816,0,FALSE,1,1.353843391,FALSE,69616.06692,45853.77656,0,0,43312,45501,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2636",2636,44883,31,"New York","Artist",44429,753,0,TRUE,1,1.217117973,FALSE,91008.44984,70975.25063,0,0,44718,45466,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2637",2637,45005,27,"New York","Other",8893,817,0,FALSE,1,0.908573831,FALSE,11314.53459,7315.783944,0,0,44064,45382,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2638",2638,44375,19,"Dallas","Banker",8179,577,0,FALSE,1,0.976926585,FALSE,79020.92744,74456.23546,1,1,42320,45350,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2639",2639,44818,63,"Dallas","Banker",7597,645,0,FALSE,1,1.176816554,FALSE,44116.67621,28823.10674,0,0,45252,45341,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2640",2640,45475,26,"Atlanta","Consultant",4731,655,6,TRUE,1,0.850877975,TRUE,55019.76731,43546.80935,0,0,43116,45402,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2641",2641,44500,20,"Dallas","Teacher",47882,790,0,FALSE,1,0.849730151,FALSE,106021.6929,82667.91977,0,0,44035,45521,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2642",2642,45510,38,"New York","Other",9056,459,0,FALSE,1,1.47189723,FALSE,41597.18309,29879.08072,3,2,43294,45464,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2643",2643,44086,43,"Dallas","Banker",6001,438,0,FALSE,1,1.445251247,FALSE,20657.10773,15186.3631,3,2,41981,45310,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2644",2644,44439,25,"Miami","Teacher",19672,470,0,FALSE,1,0.554846236,FALSE,35161.37598,28638.26276,4,2,45214,45387,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2645",2645,44441,65,"San Francisco","Teacher",32110,538,103,TRUE,2,2.567427821,FALSE,26958.03054,8690.129404,4,1,44738,45368,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"2646",2646,45572,19,"Miami","Banker",7508,608,90,FALSE,1,1.463000367,TRUE,25309.91639,9451.48576,4,2,42294,45224,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"2647",2647,43920,23,"New York","Other",9775,532,37,FALSE,1,1.976491979,FALSE,58384.96199,26563.61828,2,1,44047,45489,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2648",2648,45164,45,"Dallas","Lawyer",13613,754,0,FALSE,1,1.256033927,FALSE,83900.04977,70569.0266,0,0,42256,45448,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2649",2649,44763,70,"Atlanta","Other",5234,381,97,FALSE,3,2.148317232,TRUE,28681.33757,9559.146046,3,2,42326,45575,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"2650",2650,44673,46,"Chicago","Consultant",15214,790,15,FALSE,1,0.883104785,FALSE,40751.72958,28896.34332,0,0,44094,45284,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2651",2651,43874,43,"Los Angeles","Software Developer",48909,823,0,FALSE,1,0.816231412,FALSE,12814.66446,11753.64497,0,0,42580,45497,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2652",2652,45330,42,"Los Angeles","Teacher",37177,783,0,FALSE,1,1.803854768,FALSE,95452.98354,66727.74053,0,0,42354,45412,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2653",2653,44836,29,"Seattle","Teacher",22002,812,0,TRUE,1,1.292669948,TRUE,82505.52702,61490.51185,0,0,45248,45559,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2654",2654,45577,22,"Chicago","Other",14627,689,4,FALSE,1,1.195025678,FALSE,64315.9811,60590.50132,0,0,43179,45464,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2655",2655,44219,51,"Houston","Doctor",63354,496,98,TRUE,2,1.226831263,FALSE,47948.80056,20060.30215,4,1,42811,45388,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2656",2656,45546,65,"Houston","Accountant",23150,739,0,FALSE,1,1.394234105,FALSE,45887.29719,34078.93458,0,0,44088,45391,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2657",2657,44984,54,"Seattle","Banker",5140,462,0,FALSE,1,3.06931694,FALSE,21577.69736,14151.3915,3,2,44159,45338,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2658",2658,43921,32,"Dallas","Consultant",13938,654,0,FALSE,1,1.467045888,TRUE,68814.23442,54283.22751,0,0,43288,45285,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2659",2659,44785,61,"Miami","Teacher",22317,638,91,FALSE,6,1.304612176,TRUE,16303.71387,7172.895924,3,1,44412,45540,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2660",2660,43919,53,"San Francisco","Accountant",56025,458,117,TRUE,4,1.846562847,TRUE,42671.32656,15763.45692,4,1,42300,45571,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2661",2661,43791,32,"Miami","Artist",24612,378,117,TRUE,4,0.914744932,FALSE,5280.927166,1313.712251,3,1,43094,45548,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"2662",2662,44278,60,"Atlanta","Banker",6641,740,0,FALSE,1,1.658207413,TRUE,97141.00522,75498.6157,0,0,45396,45503,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2663",2663,44740,65,"Los Angeles","Other",6666,766,0,FALSE,1,0.767175429,FALSE,57615.21568,49677.15871,0,0,42252,45483,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2664",2664,45092,40,"San Francisco","Teacher",28275,759,0,FALSE,1,1.4710757,FALSE,89886.37108,71908.42906,0,0,44545,45258,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2665",2665,44448,23,"Atlanta","Other",2621,480,90,TRUE,5,0.927588826,TRUE,4492.094874,1129.346528,3,2,44187,45517,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"2666",2666,43804,63,"Boston","Banker",3728,778,0,FALSE,1,2.149324651,FALSE,24630.93512,15463.42593,0,0,44732,45273,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2667",2667,43767,67,"Seattle","Banker",5346,687,0,FALSE,1,2.076578217,FALSE,33104.56588,27962.22581,0,0,42126,45266,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2668",2668,45319,61,"Houston","Banker",5768,559,111,TRUE,2,2.376029342,TRUE,51304.62682,15569.40288,3,2,44343,45335,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2669",2669,44395,60,"Houston","Accountant",22557,725,0,FALSE,1,1.160869532,FALSE,82116.31599,53168.46814,0,0,43413,45395,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2670",2670,45382,62,"Miami","Teacher",27807,809,0,FALSE,1,1.141055693,FALSE,54763.3629,42476.72341,0,0,42564,45293,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2671",2671,44169,38,"Los Angeles","Banker",8945,578,0,FALSE,1,1.592824506,FALSE,98276.97784,75067.78844,2,1,42343,45326,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2672",2672,45171,40,"New York","Banker",3133,205,99,TRUE,4,1.986118537,TRUE,29692.30075,6164.266452,4,2,42404,45305,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2673",2673,44209,60,"Los Angeles","Banker",2212,395,108,TRUE,8,1.163149348,TRUE,9031.175383,4164.149815,4,1,43653,45444,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"2674",2674,44210,72,"Atlanta","Accountant",33061,757,0,FALSE,1,0.996397709,FALSE,31218.51987,30085.5211,0,0,43868,45270,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2675",2675,45245,33,"Atlanta","Other",7600,745,0,FALSE,1,1.211034704,FALSE,22353.76521,19268.46358,0,0,43606,45463,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"2676",2676,43867,64,"Atlanta","Banker",7569,792,0,TRUE,1,0.94028861,FALSE,44154.70316,29351.91744,0,0,45121,45440,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2677",2677,45034,70,"Seattle","Teacher",37814,537,0,FALSE,1,0.974803573,FALSE,92256.34388,72167.25987,2,0,42922,45322,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2678",2678,45379,32,"Boston","Accountant",32510,510,0,FALSE,1,1.976509646,FALSE,45309.97435,33278.02887,2,1,44039,45497,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2679",2679,45205,42,"New York","Consultant",14875,658,0,FALSE,1,0.996812664,FALSE,74783.89726,44269.87541,0,0,44876,45499,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2680",2680,45166,53,"New York","Consultant",14821,372,91,FALSE,10,2.46890814,TRUE,17645.82331,8158.15047,3,1,44732,45307,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2681",2681,45023,28,"Chicago","Artist",22519,462,98,TRUE,9,2.942954012,TRUE,47018.07981,22320.42531,4,1,43452,45246,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2682",2682,44727,68,"Los Angeles","Other",6662,564,3,FALSE,1,1.668759135,TRUE,83943.34441,88843.28871,2,1,44163,45588,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2683",2683,44655,32,"Boston","Lawyer",69432,527,104,TRUE,3,1.503324441,TRUE,15822.24795,6246.832054,3,2,43242,45542,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"2684",2684,44246,21,"Atlanta","Accountant",24143,776,0,FALSE,1,1.315080539,FALSE,56476.92409,40488.68798,0,0,44750,45428,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2685",2685,45055,38,"San Francisco","Other",7358,692,0,FALSE,1,1.034409155,FALSE,39616.56361,28737.15689,0,0,43368,45238,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"2686",2686,44795,30,"Seattle","Accountant",4996,700,0,FALSE,1,0.903772835,TRUE,86182.32106,67841.27761,0,0,42980,45277,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2687",2687,44064,39,"Houston","Banker",2598,555,0,FALSE,1,0.890301367,FALSE,19496.30853,17175.29641,1,1,43133,45556,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"2688",2688,43967,36,"Dallas","Banker",7875,727,0,FALSE,1,0.921601474,FALSE,69275.57424,58395.84693,0,0,43560,45400,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2689",2689,44739,51,"New York","Teacher",22304,753,0,FALSE,1,0.601096384,FALSE,67131.35696,55074.06803,0,0,44393,45473,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2690",2690,44537,31,"Houston","Other",6276,436,0,FALSE,1,1.179194614,FALSE,14918.0712,10535.93011,3,2,45015,45287,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2691",2691,44635,21,"Houston","Retail Worker",6393,586,0,FALSE,1,0.712807848,FALSE,17845.35562,13153.15686,2,1,42871,45451,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2692",2692,44010,65,"Seattle","Doctor",63029,466,0,TRUE,1,1.309403991,FALSE,86094.92528,85472.31653,3,1,43511,45460,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"2693",2693,45391,70,"Boston","Software Developer",78605,708,0,FALSE,1,1.231365997,FALSE,86405.36076,43733.3372812074,0,0,44788,45467,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2694",2694,44617,69,"Miami","Accountant",41162,600,0,FALSE,1,1.004937006,FALSE,54605.95039,43232.68118,0,0,44193,45551,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2695",2695,45567,63,"New York","Lawyer",52119,775,0,FALSE,1,1.601713682,FALSE,60600.98237,34560.1305270667,0,0,42713,45337,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2696",2696,45068,44,"Los Angeles","Retail Worker",24944,702,0,FALSE,1,1.178387979,FALSE,47307.35903,34053.95923,0,0,44700,45316,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2697",2697,45099,46,"Miami","Teacher",32926,512,38,FALSE,1,1.683848818,FALSE,26953.41921,24121.48223,2,0,42116,45250,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"2698",2698,44593,64,"Atlanta","Retail Worker",8326,502,114,TRUE,2,1.301688986,TRUE,44749.26682,14928.99601,4,1,45291,45456,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2699",2699,43980,45,"New York","Banker",7848,524,0,FALSE,1,1.319407158,FALSE,63972.42234,47758.44632,1,0,45159,45379,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2700",2700,44229,52,"New York","Accountant",54366,534,0,FALSE,1,1.056205227,FALSE,86752.0971,78613.0629,1,1,44945,45233,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2701",2701,45003,25,"Chicago","Accountant",29856,373,98,TRUE,4,1.193800658,FALSE,8148.657925,3812.850993,4,1,44504,45583,4,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"2702",2702,44986,33,"San Francisco","Banker",15746,416,115,TRUE,10,1.239516361,TRUE,14969.72541,5792.91537,3,1,45494,45358,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
